9.889303482587064,9.838805970149254,9.781094527363184,9.703233830845772,9.658706467661691,9.605223880597018,9.530099502487563,9.474378109452735,9.414925373134327,9.34278606965174
19.7863184079602,19.670895522388058,19.530099502487563,19.384577114427863,19.302985074626868,19.187562189054727,19.067910447761193,18.899004975124377,18.804477611940293,18.662935323383085
29.667661691542282,29.482835820895524,29.27139303482587,29.060447761194034,28.917661691542285,28.73830845771144,28.53084577114428,28.341293532338312,28.186318407960197,28.002238805970148
39.5044776119403,39.234577114427864,38.995771144278606,38.76990049751244,38.46243781094528,38.253233830845765,38.01467661691542,37.69427860696517,37.46492537313432,37.28258706467662
49.342288557213934,49.020149253731354,48.756716417910454,48.324129353233836,48.02960199004975,47.73606965174129,47.39253731343282,47.00149253731344,46.73009950248756,46.50323383084576
59.17139303482587,58.81940298507463,58.35771144278608,58.00298507462687,57.49477611940298,57.13009950248757,56.72288557213932,56.42786069651743,55.9818407960199,55.65796019900497
64.09228855721392,63.614179104477614,63.230597014925365,62.75199004975126,62.36417910447763,61.91467661691543,61.47487562189055,61.059950248756216,60.69527363184078,60.1094527363184
73.91243781094529,73.32114427860697,72.84701492537314,72.30870646766168,71.6997512437811,71.15621890547263,70.77412935323382,70.12761194029852,69.65572139303484,69.17587064676619
88.4766169154229,87.75870646766168,87.19129353233832,86.28905472636815,85.85199004975125,85.14527363184078,84.64925373134328,83.65970149253732,83.28134328358209,82.56641791044777
98.20621890547264,97.48905472636814,96.65696517412937,95.67761194029852,95.09004975124377,94.6186567164179,93.61766169154228,92.89378109452736,92.31169154228856,91.18980099502488
107.71840796019902,106.81194029850747,105.92462686567163,104.8455223880597,103.93830845771144,103.24676616915421,102.7502487562189,101.63383084577114,100.88980099502487,99.90099502487563
117.336815920398,116.05074626865671,115.03482587064677,113.9320895522388,113.09776119402986,112.33557213930348,111.30248756218907,110.15074626865672,109.39154228855723,108.26791044776124
126.49577114427859,125.40149253731344,124.30174129353233,122.89825870646764,121.66169154228855,120.60796019900496,119.45248756218908,118.59626865671643,116.8328358208955,116.19179104477614
135.91442786069652,134.16691542288555,132.63631840796023,131.28756218905474,130.26791044776124,128.93407960199008,127.88159203980099,125.75,124.3915422885572,122.82711442786066
144.57064676616915,142.78781094527363,141.1907960199005,139.61666666666667,137.99651741293533,136.0141791044776,135.3485074626866,131.31169154228857,131.3898009950249,127.02039800995028
152.73955223880597,150.2743781094527,147.74079601990047,146.0728855721393,142.48805970149255,142.48034825870647,138.04353233830847,136.04477611940297,132.54776119402987,128.83308457711445
157.90572139303487,154.29825870646766,152.6445273631841,149.4987562189055,145.2878109452736,143.70049751243783,140.5587064676617,135.64203980099504,131.00174129353235,123.91567164179105
156.64228855721393,154.50646766169154,148.5524875621891,145.30920398009945,140.87263681592043,140.6870646766169,132.9410447761194,127.82860696517412,123.29253731343286,121.77786069651742
154.02014925373132,151.76517412935323,147.152736318408,143.13781094527366,140.45024875621888,135.16194029850743,131.08532338308456,128.41343283582086,126.61915422885572,116.05572139303483
153.53855721393035,150.33905472636815,147.71194029850744,142.41592039800994,137.73955223880597,133.74676616915423,131.73557213930349,127.54626865671639,122.16567164179101,115.68656716417911
152.19527363184076,148.23407960199,142.95447761194032,139.9823383084577,136.62636815920396,131.93681592039803,127.81442786069654,125.45348258706466,120.41119402985075,112.31915422885572
149.91965174129356,147.06567164179106,143.30398009950247,138.9547263681592,132.3592039800995,130.53059701492538,124.5097014925373,123.98159203980099,115.32537313432836,113.09004975124378
148.6601990049751,144.31144278606962,140.8146766169154,137.07587064676616,133.56890547263683,130.14402985074625,125.52611940298507,123.08208955223884,115.40422885572141,112.46616915422885
146.62786069651744,143.60572139303486,139.31393034825874,135.17213930348257,130.27039800995024,126.25373134328356,123.93333333333332,118.18855721393034,115.06666666666665,110.33905472636813
144.97014925373134,141.4318407960199,138.08582089552237,133.3087064676617,129.72985074626865,125.1726368159204,123.89104477611939,117.75124378109452,111.713184079602,110.19104477611941
143.1542288557214,139.49004975124376,135.31542288557213,131.44577114427858,128.8087064676617,125.2305970149254,118.88706467661693,113.6216417910448,112.17189054726373,107.06119402985078
141.20522388059706,137.47139303482587,133.94776119402985,129.6094527363184,126.8587064676617,121.87114427860698,118.49552238805968,113.97338308457714,109.17835820895523,105.67885572139303
139.4092039800995,135.68507462686566,132.26094527363188,128.57412935323381,123.97139303482588,121.72164179104475,117.4084577114428,113.9883084577114,108.38358208955223,103.17039800995023
137.6865671641791,134.1276119402985,130.74651741293533,127.35298507462683,122.07139303482589,118.95447761194029,114.25099502487562,111.44154228855723,105.7728855721393,102.21616915422882
135.57985074626865,132.03034825870645,128.39950248756222,125.15398009950249,120.23457711442786,117.33059701492536,113.00721393034826,109.32711442786072,106.14353233830846,99.2492537313433
