1.7966887417218544,3.7801324503311258,5.780794701986754,7.778807947019868,9.75364238410596,11.70066225165563,13.649006622516556,15.699337748344371
3.571523178807947,7.563576158940397,11.519867549668874,15.515231788079472,19.485430463576154,23.380132450331125,27.30397350993377,31.23377483443709
5.372847682119206,11.372847682119206,17.34503311258278,23.258278145695364,29.141059602649005,35.1066225165563,40.996688741721854,46.78741721854304
7.145695364238411,15.16225165562914,23.062251655629137,31.005960264900658,38.88211920529802,46.641721854304635,54.428476821192056,62.06423841059603
8.953642384105962,18.863576158940397,28.77284768211921,38.645695364238414,48.399337748344365,58.324503311258276,67.76754966887417,77.07615894039733
10.70529801324503,22.71920529801325,34.49867549668874,46.30198675496688,58.24966887417219,69.85430463576161,80.89271523178807,92.97947019867549
12.505960264900661,26.42450331125828,40.19735099337748,53.94039735099337,67.64701986754969,81.3337748344371,94.54370860927153,107.41788079470197
14.233112582781455,30.13178807947019,45.85430463576159,61.53708609271523,77.38476821192054,92.06291390728477,107.43708609271523,122.36754966887418
15.992052980132451,33.81456953642384,51.53377483443709,69.14437086092715,86.24966887417219,103.74503311258277,119.91655629139072,137.15629139072848
17.69470198675497,37.59403973509934,57.31390728476822,76.59139072847684,96.15496688741722,115.17549668874173,133.02913907284767,150.96953642384105
19.566887417218545,41.2794701986755,62.78079470198675,83.96158940397352,105.24437086092716,125.6635761589404,144.7927152317881,160.99933774834435
21.305298013245036,44.9046357615894,68.5523178807947,91.76357615894041,114.53708609271523,135.02384105960263,154.70331125827818,161.32781456953643
22.998013245033114,48.461589403973505,73.76821192052981,99.00331125827816,122.75562913907284,145.86225165562914,157.3344370860927,157.73576158940395
24.71456953642384,52.26490066225165,79.35099337748345,106.01390728476822,130.95099337748346,151.47880794701985,156.03774834437087,154.32317880794704
26.255629139072845,55.69403973509934,84.84039735099337,113.1251655629139,138.78145695364236,151.69205298013247,154.91258278145696,151.1132450331126
27.942384105960265,59.400662251655625,89.80529801324504,119.94834437086095,147.14238410596025,152.63841059602652,151.72450331125827,152.33046357615893
29.824503311258276,62.82317880794702,95.92251655629138,126.46026490066224,150.2655629139073,150.17152317880794,151.10397350993375,151.2225165562914
31.556953642384098,66.60132450331126,100.73443708609271,131.6350993377484,144.29602649006625,147.35894039735098,149.04039735099337,148.24569536423843
32.98145695364238,69.76953642384107,104.81854304635763,137.1165562913907,146.75761589403973,144.7317880794702,146.75165562913907,147.58344370860928
34.67284768211921,73.40993377483444,110.117880794702,141.98079470198675,141.06688741721854,145.14370860927153,145.42516556291392,144.73907284768208
36.57615894039735,76.73708609271522,114.86158940397351,141.5350993377483,144.36092715231788,142.56225165562915,144.63973509933774,144.96092715231788
37.862251655629144,80.51523178807948,119.46754966887416,140.0225165562914,139.7774834437086,141.30993377483443,142.90728476821192,141.88344370860926
39.556291390728475,83.4814569536424,123.05033112582782,140.458940397351,141.4158940397351,138.9860927152318,140.9933774834437,138.6072847682119
41.26887417218543,87.07682119205299,127.15894039735099,137.86688741721852,136.39735099337747,136.79205298013244,137.53576158940396,138.06490066225166
42.84039735099338,89.64105960264901,129.11192052980132,132.52119205298013,133.87350993377487,136.69470198675498,136.26754966887415,137.5112582781457
