5.790547263681592,7.765671641791045,9.765837479270317,11.73482587064677,13.710447761194027,15.674792703150915
11.575953565505808,15.539800995024875,19.513266998341624,23.446102819237147,27.41094527363184,31.275953565505805
7.870812603648426,13.525041459369817,19.703316749585404,25.35771144278607,31.39817578772803,37.30630182421227
10.207462686567162,18.09684908789387,26.319568822553894,33.89684908789386,41.748258706467645,49.271807628524044
11.142454394693203,21.427197346600334,30.814593698175788,40.890878938640135,50.576616915422875,60.25257048092869
14.00116086235489,25.568988391376465,36.959701492537306,48.8033167495854,60.81475953565506,72.15522388059702
14.889054726368157,27.892039800995022,40.37512437810946,53.22636815920398,65.32504145936981,77.8900497512438
16.168822553897183,31.022885572139305,45.64112769485904,59.86733001658374,74.7373134328358,89.27363184079604
19.155058043117744,37.130514096185735,54.39386401326701,71.60431177446104,88.93880597014928,106.1519071310116
20.613101160862353,40.043615257048096,60.134494195688234,79.1089552238806,98.21210613598674,116.91276948590381
22.879933665008295,44.305970149253724,65.54975124378109,86.71857379767826,107.41393034825869,127.7217247097844
24.740464344941948,48.0469320066335,71.27728026533995,94.0804311774461,116.69253731343282,138.23847429519074
26.000995024875625,51.484079601990054,76.47661691542288,101.22172470978443,125.39850746268657,149.08009950248754
27.877611940298504,55.24825870646768,82.24179104477611,108.57379767827528,134.54494195688227,157.01840796019897
29.516583747927033,58.84825870646765,87.50016583747926,115.92620232172469,142.60348258706466,156.3318407960199
31.362686567164175,62.40447761194029,93.36036484245437,123.2887230514096,149.91475953565507,153.43897180762855
33.309950248756216,66.04162520729685,98.73930348258708,129.98507462686567,153.2199004975124,150.24742951907135
34.631177446102825,69.42819237147596,103.88457711442786,136.31227197346598,149.61907131011606,147.63797678275287
36.43217247097845,73.10961857379766,109.17495854063021,141.834991708126,147.4504145936982,147.37645107794367
38.18540630182421,76.53814262023215,114.20480928689881,145.26948590381429,144.98358208955224,146.30116086235486
39.80431177446102,80.4535655058043,119.44361525704811,143.214096185738,143.10082918739636,143.35373134328358
41.439137645107785,84.10547263681592,124.06633499170812,141.2512437810946,140.54228855721394,142.42951907131012
43.13864013266998,87.47927031509123,128.84262023217246,137.55339966832506,139.89917081260364,140.7567164179104
45.072470978441125,90.98839137645109,132.71824212271972,137.35456053067995,138.6620232172471,139.4112769485904
46.56583747927032,94.15970149253731,133.76898839137647,136.510447761194,136.1434494195688,136.92072968490882
48.30232172470979,97.59369817578771,132.75787728026532,134.1887230514096,134.43266998341625,135.0129353233831
49.97213930348258,100.7794361525705,132.2071310116086,131.51260364842452,132.78888888888892,134.30149253731346
51.39419568822553,103.52553897180765,129.7373134328358,130.89601990049752,130.97296849087894,132.0729684908789
53.164510779436156,106.65323383084575,128.57976782752903,129.17728026533993,130.6966832504146,130.2592039800995
54.39253731343285,109.22653399668324,126.73681592039799,127.72835820895524,127.46998341625206,128.79038142620234
