105.63482587064678,105.64776119402987,105.71144278606964,105.62935323383086,105.59303482587066,105.655223880597,105.56666666666668,105.6044776119403,105.64029850746267,105.7089552238806,105.67164179104478,105.65124378109451,105.62835820895523,105.68656716417911,105.52587064676615,105.73184079601988,105.66069651741296,105.60298507462687,105.76019900497514,105.65223880597016,105.62487562189055,105.63731343283582,105.57363184079603,105.67462686567164,105.6726368159204,105.56865671641792,105.69950248756217,105.68457711442787,105.58457711442786,105.61741293532339
211.2009950248756,211.28606965174126,211.26318407960198,210.61791044776118,211.21542288557217,210.79452736318407,211.3726368159204,211.34079601990052,211.25970149253732,211.20945273631838,211.3099502487562,211.2313432835821,211.20447761194026,211.39552238805967,210.59452736318408,211.22636815920401,207.27213930348256,207.1502487562189,207.28656716417913,207.28109452736322,207.27562189054726,206.7094527363184,207.1606965174129,206.67910447761196,207.28308457711447,206.5199004975124,207.3517412935323,207.20248756218902,207.20248756218908,207.22985074626862
316.77064676616914,316.84179104477613,316.98308457711437,316.8960199004975,315.8199004975124,316.2766169154229,317.0084577114428,316.8402985074627,316.67064676616917,316.85124378109447,315.7059701492537,312.91293532338307,312.7656716417911,312.20945273631844,312.6,312.7636815920398,311.95074626865676,311.47910447761194,312.5358208955224,312.72039800995026,312.6691542288557,311.52786069651734,307.14079601990045,308.30348258706465,307.65671641791045,307.78308457711444,307.60995024875626,307.80497512437813,307.2641791044776,308.7194029850746
421.61641791044775,421.7686567164179,420.42786069651737,422.31144278606973,421.6288557213931,421.0164179104478,421.28407960199,422.23034825870644,417.54228855721396,414.5119402985075,414.35124378109447,417.5651741293532,417.94875621890543,416.7064676616915,416.4890547263682,418.07213930348263,413.376119402985,413.46169154228863,412.57313432835815,413.40497512437815,412.6472636815921,411.9094527363183,413.68208955223884,412.80099502487565,408.5567164179105,408.26417910447765,407.73383084577114,407.43482587064676,409.03880597014927,408.3810945273632
526.6094527363183,525.2626865671642,526.5875621890548,527.0253731343283,525.320895522388,524.7686567164179,519.9716417910447,520.1407960199004,520.020895522388,520.3701492537314,519.8427860696518,521.1592039800996,517.8631840796021,514.3636815920398,516.4915422885572,516.1562189054727,514.4054726368161,515.8358208955224,514.4064676616915,509.4179104477612,507.8298507462687,512.4686567164179,511.33084577114425,513.4900497512438,514.6208955223881,508.65373134328354,505.4825870646766,506.6059701492537,506.865671641791,506.7069651741293
628.6567164179105,625.4542288557215,627.4766169154229,626.8945273631841,629.7432835820895,623.4164179104478,622.4014925373134,625.2980099502487,621.928855721393,623.7144278606966,620.0223880597015,617.2661691542288,615.3776119402985,613.2233830845771,618.8452736318409,615.3457711442786,611.2208955223881,613.1462686567164,609.660696517413,611.6975124378109,610.7681592039801,613.2477611940299,604.8517412935323,605.7338308457711,607.0577114427861,603.6044776119403,609.6303482587064,601.7094527363184,600.0059701492536,601.7218905472637
692.6830845771145,698.3606965174129,697.4164179104478,694.3407960199004,688.5696517412936,686.8562189054727,688.3353233830845,682.4845771144279,690.8840796019902,689.6273631840797,678.207960199005,681.8930348258707,682.8666666666666,683.9253731343284,677.1338308457712,677.9726368159205,676.8681592039802,675.5243781094526,675.8054726368159,672.8517412935323,672.6253731343284,670.8303482587064,672.8089552238805,672.107960199005,663.0298507462687,665.8651741293531,650.5626865671642,665.9616915422886,656.5487562189054,660.1407960199004
797.1661691542288,797.1323383084577,791.8522388059702,792.792039800995,780.518407960199,773.484577114428,782.3034825870648,782.9482587064678,774.9756218905471,776.3258706467662,770.6472636815921,764.6830845771144,779.4014925373134,762.2587064676617,770.2432835820895,768.9746268656717,773.9169154228855,763.044776119403,755.7378109452736,752.5487562189055,759.3109452736319,757.1467661691543,755.2462686567164,752.776119402985,760.6462686567163,756.4512437810945,745.3875621890548,736.602487562189,734.2432835820895,740.2029850746269
916.1522388059702,917.1497512437811,919.3462686567166,889.2890547263684,893.2487562189053,889.5223880597016,896.6786069651741,888.6960199004974,882.4746268656716,885.5383084577113,880.8825870646766,886.434328358209,867.3437810945272,871.4383084577114,867.4134328358208,849.0099502487561,864.2796019900497,869.8696517412934,863.6925373134329,846.2631840796018,845.2288557213931,860.4019900497512,836.9761194029852,852.663184079602,855.36815920398,839.2353233830845,845.3681592039802,839.7512437810944,853.0621890547266,839.7492537313432
978.6721393034825,980.8711442786068,985.2990049751243,944.6442786069653,930.7641791044776,951.0283582089553,925.4791044776118,937.6965174129352,924.0900497512437,928.6084577114427,915.1228855721395,928.2149253731343,924.9487562189054,914.9248756218906,912.2646766169153,916.229353233831,909.0169154228855,893.8034825870648,897.4119402985074,910.9447761194031,887.7970149253731,891.5537313432836,891.3850746268656,873.3273631840796,869.3144278606966,875.2696517412935,872.3208955223881,855.4084577114429,866.6915422885573,877.1696517412936
1075.66368159204,1094.9696517412935,1077.834328358209,1026.7910447761194,1026.5487562189053,1018.8318407960198,1011.0890547263683,990.7373134328358,1009.6716417910447,998.665671641791,992.1189054726368,996.4323383084578,990.3243781094527,979.4407960199003,989.8447761194029,941.9965174129353,972.102487562189,949.6796019900496,963.18407960199,945.8184079601991,958.7298507462687,939.8900497512437,954.0721393034825,938.771144278607,927.0646766169153,944.1701492537313,942.1895522388058,934.1174129353233,926.0766169154228,933.6323383084576
1136.5039800995023,1143.3402985074626,1075.1432835820895,1070.5417910447763,1061.8870646766168,1041.2860696517414,1049.1701492537316,1049.6666666666667,1016.9039800995026,1020.9940298507461,1014.4626865671642,997.005472636816,1023.9562189054726,1011.1149253731344,984.4203980099501,1017.8631840796019,993.6223880597014,996.6333333333334,993.2044776119404,960.7283582089551,970.3960199004975,992.1825870646766,970.2880597014924,958.6666666666667,975.7666666666668,947.9532338308458,961.2597014925374,969.8910447761194,936.5144278606965,952.9328358208955
1183.8437810945275,1191.0696517412937,1102.3507462686568,1103.115422885572,1106.4124378109452,1084.4542288557213,1077.1134328358207,1048.395024875622,1064.507462686567,1063.2119402985074,1032.4223880597015,1031.8661691542288,1032.6721393034827,1014.407960199005,1037.5781094527363,1020.8910447761193,1022.6507462686568,1017.8467661691542,1014.6407960199006,993.5910447761192,990.3149253731342,1011.2746268656716,1001.6786069651741,1001.7268656716417,994.9592039800995,977.9522388059701,992.4825870646766,989.3462686567163,981.241791044776,982.7562189054727
1216.4258706467663,1218.7074626865672,1112.4597014925373,1122.9189054726369,1098.6308457711443,1107.8796019900497,1079.3786069651742,1088.910447761194,1063.6845771144278,1067.83631840796,1071.8960199004973,1062.9776119402986,1043.1502487562188,1064.5323383084576,1029.595024875622,1045.318905472637,1031.5626865671643,1018.6636815920399,1033.3970149253732,1032.56815920398,1022.2059701492537,986.281592039801,1000.4084577114427,1002.2,999.2766169154229,1004.6024875621891,1005.0726368159205,1015.0557213930348,1001.1144278606965,1012.0213930348258
1219.3965174129353,1223.944776119403,1141.56815920398,1141.1129353233832,1112.4850746268658,1115.0417910447761,1100.263184079602,1107.3676616915423,1083.9905472636817,1095.2094527363183,1082.9358208955223,1051.3621890547263,1070.6646766169154,1066.9845771144278,1060.4432835820896,1058.5328358208958,1046.6144278606964,1024.2338308457713,1016.9164179104476,1034.8975124378107,1022.7422885572139,1026.0432835820895,1030.4681592039801,1034.6203980099503,1040.2611940298507,1034.1099502487564,1016.7786069651744,1027.420895522388,1018.2611940298508,1008.192039800995
1227.95223880597,1228.4004975124376,1149.4303482587063,1172.5074626865671,1132.902487562189,1133.4641791044776,1132.728855721393,1093.5447761194032,1076.3144278606965,1081.99552238806,1079.2786069651743,1082.7323383084577,1071.4731343283584,1069.2099502487563,1059.6597014925371,1058.4741293532338,1049.9437810945274,1037.2482587064678,1032.026368159204,1054.4830845771144,1037.0124378109454,1017.5104477611942,1046.2542288557215,1028.163184079602,1030.0238805970148,1043.9074626865672,1015.9741293532339,1031.4398009950248,1042.969154228856,1019.0199004975124
1234.3746268656716,1161.2487562189053,1153.5547263681594,1126.9686567164179,1129.0313432835821,1132.9298507462684,1109.6134328358207,1108.3487562189055,1084.418407960199,1085.6487562189056,1097.882089552239,1081.7621890547264,1086.4383084577114,1060.8567164179105,1071.1736318407961,1071.381592039801,1050.5034825870648,1045.3870646766168,1053.3661691542288,1040.0716417910446,1033.7522388059701,1047.9701492537313,1044.2039800995024,1041.250248756219,1038.73184079602,1028.523383084577,1024.0945273631842,1041.5502487562187,1009.3079601990048,1019.5582089552239
1239.3751243781094,1157.7223880597014,1168.1850746268658,1138.409950248756,1142.6059701492536,1124.1228855721395,1118.245273631841,1121.902985074627,1121.233830845771,1092.1656716417913,1100.5373134328358,1080.9,1071.5228855721393,1091.4388059701494,1067.2522388059701,1057.2855721393037,1059.8164179104479,1054.4631840796021,1056.3099502487562,1042.5975124378108,1041.5169154228856,1033.9457711442785,1032.412935323383,1047.370646766169,1033.118905472637,1038.1587064676617,1054.437313432836,1037.9233830845772,1024.7930348258706,1030.1985074626868
1246.509950248756,1182.3273631840796,1174.4567164179105,1150.2731343283583,1159.8228855721395,1122.9592039800996,1121.1666666666665,1114.8781094527365,1108.8796019900497,1111.0044776119403,1089.623383084577,1099.0417910447761,1081.4905472636815,1095.2940298507463,1074.3895522388061,1056.9358208955223,1048.7880597014923,1079.6651741293533,1053.3308457711441,1055.3671641791045,1069.9189054726369,1055.034328358209,1040.1746268656718,1065.0099502487562,1048.9383084577114,1059.2701492537312,1030.4303482587063,1031.9154228855723,1021.0562189054726,1025.3004975124377
1251.1985074626866,1176.8930348258705,1179.4781094527364,1150.7880597014926,1134.6487562189054,1128.1587064676617,1108.5124378109454,1126.692039800995,1110.2293532338308,1117.1845771144278,1082.4109452736318,1082.8532338308457,1095.1452736318408,1080.2308457711445,1090.8358208955224,1080.0303482587065,1068.415422885572,1055.607960199005,1064.8278606965173,1055.278109452736,1062.1805970149255,1061.6910447761195,1037.9820895522387,1057.2542288557215,1056.441791044776,1050.7726368159206,1024.9268656716417,1047.8920398009948,1027.0223880597018,1016.5258706467663
